tradeHorizon,tradedValue,historicalVolatility,participationRate,percentMDV,spread,marketCap,sector,securityType,side,country,transactionCost
4.179317681648289,91773.00626521555,0.6140149038521266,0.4149487832597092,0.021603144039307222,0.02478919815554134,94377490.30223827,Utilities,Stock,Buy,Canada,1.5580175883812588
5.963376129244322,105112.8521600482,0.6580540686568374,0.22257312908134863,0.09672711903702977,0.016045591041527175,111586935.19513552,Finance,Stock,Buy,UK,2.07396557984498
5.412780926936498,112198.76203169636,0.3984905808172131,0.11610320120369284,0.07151250198168879,0.020170040481140735,128240537.57086499,Finance,Bond,Sell,Germany,1.8856638397953578
5.82206015999449,106921.3640925526,0.41891424887896617,0.33534088839326137,0.09571348325397962,0.013174891022866824,87437125.21661644,Technology,Bond,Sell,UK,2.0071914574639336
6.896792982653947,102819.5456002618,0.37424221410853836,0.2590737657732219,0.042710504536034324,0.023507473909623572,101978675.74057767,Technology,Bond,Buy,USA,2.303926919837658
4.754611883997129,102973.77170832643,0.47659801408930186,0.4895201653428598,0.04751003406917205,0.02259435590220061,106767148.83871919,Utilities,Stock,Sell,UK,1.7291909756288049
4.246263835642511,104267.07779390154,0.5466358374446334,0.3176794650014809,0.08979552161850192,0.022479025105137856,80148439.86542355,Utilities,Bond,Sell,UK,1.563049172250909
4.110485570374477,103794.64294893382,0.5987334516589102,0.21009567241480331,0.052504934024538465,0.020008095156784707,100408343.34425837,Technology,Bond,Buy,Canada,1.5049440961508491
4.184189715034561,101405.95711984688,0.49240489763574774,0.38377554585358997,0.07072789119056672,0.022073864453943954,70686522.8531581,Technology,ETF,Sell,USA,1.5478677043962192
4.922898290585896,100521.00551975938,0.46801524767451563,0.20859680101708455,0.025217287749552997,0.028021695541542983,64618993.925212026,Finance,Bond,Sell,Canada,1.7192962372401632
5.341151974816644,99687.03436050238,0.515175799224874,0.46169731656302604,0.04467264687026406,0.018574528714789932,107334928.15784514,Healthcare,ETF,Buy,USA,1.8955819192102217
5.276690799330019,96230.17705566662,0.4164857098369977,0.24988878820295057,0.012344986581035512,0.020693225918550422,92322505.17338434,Finance,ETF,Buy,USA,1.8268373064060133
5.827183249036024,98596.62461566614,0.7089538721694774,0.31994742511048213,0.02059800358769617,0.01456936850409295,104045608.15242438,Technology,ETF,Sell,UK,2.037876750964874
5.013001891877907,91535.21592902308,0.3392338972881941,0.12022924152969156,9.43415267631087e-05,0.01565869519200834,99642100.459833,Utilities,Stock,Buy,Canada,1.7139688682530838
6.453534077157316,99508.30186602625,0.5184740578895725,0.2704484951808923,0.003926505164866023,0.020489066465466537,80471999.02672406,Technology,ETF,Sell,UK,2.1740495587441164
4.735343166762044,95057.04446424541,0.7023606219229639,0.43294541586439805,0.09772838231769293,0.025519667733509537,99094913.96071327,Utilities,Bond,Buy,UK,1.7395813582465445
7.720169166589619,94482.05341392115,0.5006799844559998,0.4222595221453368,0.024235369513676233,0.01871859587874214,75337973.89970289,Utilities,Stock,Buy,UK,2.555377456768206
5.625667347765006,100899.4707557674,0.48099609649985053,0.1897274235414105,0.0663310709504002,0.01882041735343938,127819447.16002801,Utilities,Stock,Buy,USA,1.9415133817902062
4.142842443583717,106960.01143172299,0.46425545771895727,0.1904316284042251,0.08390996987996116,0.017965573777478126,72880593.10280073,Utilities,Stock,Buy,Canada,1.508356264500424
3.929107501938888,104591.58303001156,0.4819608318237592,0.4269221248852947,0.05506604592365643,0.017326216645778384,96084294.58062838,Healthcare,Stock,Sell,Canada,1.4678492702688661
5.482472415243185,92147.49698188412,0.637284847467653,0.4721593680677302,0.01531445000839562,0.021474857278544108,79154568.23905504,Technology,Stock,Buy,UK,1.9340035165800886
4.776537214674149,95051.85931714831,0.2788138088670493,0.13814436850920142,0.07281164373361663,0.012513711774106777,111408423.46721591,Finance,Stock,Buy,USA,1.6502503996262163
5.714000494092092,104703.85593994107,0.6533433701296325,0.28002345577049015,0.06002514100995831,0.02640469788333364,93371372.57436994,Utilities,Stock,Sell,Canada,2.0093967176556493
5.473237624573545,95087.56303230845,0.3576042847549855,0.2349817115856916,0.07312505893473752,0.0166728885093527,89626665.6075758,Utilities,ETF,Sell,Germany,1.881173960692847
4.927171087343127,98876.83425001487,0.4733347670765585,0.4482753821829758,0.07697466228570872,0.023609517427190706,117064030.90103109,Finance,Bond,Sell,Canada,1.7662045902722114
4.153206281931595,102750.26049512275,0.45707555797013383,0.1334099658720075,0.09754103676847452,0.01365000701303062,100588611.83355105,Finance,Bond,Sell,UK,1.504334005034232
3.4851527753141354,95158.27772568182,0.558855326977072,0.18445037702321498,0.057356328002671,0.02334420065273109,110332888.91871935,Utilities,ETF,Buy,Germany,1.3098373000003658
4.553485047932979,100526.8775307298,0.34018756481162526,0.4009873350345977,0.03416411126906018,0.023359723039072487,80373481.2696507,Finance,ETF,Sell,USA,1.6369194814022396
5.856398794323472,93329.87252540898,0.5462172666081943,0.12051753959248623,0.06484645569002372,0.021921010360029483,71903661.12144986,Finance,Stock,Buy,Germany,1.9702342594978646
5.214093744130204,96993.16178024393,0.7024309623286853,0.2970141522857157,0.006844070924262613,0.01502785739100104,102144159.24080268,Healthcare,Stock,Sell,Germany,1.8590998134663796
3.754261221288012,101598.90967071269,0.3636825995407189,0.276842813871888,0.08973973183215864,0.021247740947990385,93623072.89010538,Finance,ETF,Buy,UK,1.3809336728467188
5.173180925851182,92035.03133234165,0.5189706167610396,0.23376047159549948,0.011938101133819679,0.014084719076328054,112528693.44907889,Technology,Stock,Sell,Canada,1.8035512902519828
5.3853173797288365,102202.373689802,0.4338017822203391,0.2578289261275695,0.03278428378858183,0.018736183724519073,98401830.946749,Technology,Bond,Buy,USA,1.8550839896931828
4.116142563798867,99901.81100536659,0.5425887206193036,0.3119762347720932,0.0815745380626121,0.02514706550477663,104101506.7846926,Technology,Bond,Buy,Germany,1.5337886739534057
5.153725105945528,102762.44977208573,0.5019147777415752,0.16454694335535325,0.05973123783307119,0.02398350963535371,67532349.40117513,Utilities,Stock,Sell,UK,1.7846284436350905
5.058208718446,101119.5706703233,0.435851309095569,0.32879835131343715,0.03936355202774421,0.020075914712702165,137768738.79228514,Technology,Stock,Buy,Canada,1.8042172693490879
3.8570297021693767,106820.70214986922,0.5487872284871074,0.4221729317199946,0.04734356593750214,0.01512596712038579,96715160.29935937,Healthcare,Stock,Buy,Germany,1.4617767492022382
5.357787360348283,100626.12251323953,0.6804348109786743,0.4040643719160636,0.08545473932021803,0.023227938560870968,113951739.40678398,Technology,Bond,Buy,UK,1.9321110013802014
5.560784526368234,97852.97229437373,0.4809096208272701,0.16155996187750948,0.03400043860598922,0.020096906188490127,83278166.59560747,Utilities,Stock,Buy,UK,1.8949331652034167
6.083051243175277,100611.48751516143,0.5719757942148181,0.15969978789658956,0.08696496848121714,0.008398422008847883,106160198.04434682,Healthcare,ETF,Sell,UK,2.0768132093986265
6.053802052034903,102716.49014518195,0.3706727042128836,0.20726974709796533,0.00881344309766915,0.02391314913158259,73943104.72950509,Technology,Stock,Buy,USA,2.0383021377662702
3.622330632042909,100244.30035162852,0.4043563623181991,0.2444298905364149,0.07767984372086308,0.019878835830651538,109041356.76519342,Healthcare,ETF,Buy,Canada,1.344536709431776
4.062174960084877,100202.9584560194,0.5472406277880377,0.26338223256339305,0.08475476330547364,0.026012256239915363,92880518.31228334,Healthcare,Stock,Sell,Germany,1.492729437871007
5.51503526720866,96490.04156096623,0.6484116028535964,0.37187888673333813,0.018181765283733876,0.014523647405785977,100583810.07871135,Utilities,Stock,Sell,Canada,1.9353497595233478
5.513785950912209,96685.49541224526,0.5355613348785659,0.12267217286633417,0.04303465323722005,0.0041164809340199955,113959480.60260195,Utilities,Bond,Sell,Canada,1.9037741399065815
5.515047686306048,92986.97364100153,0.46869419694768455,0.11386908169042656,0.01654997746636556,0.021395419291725927,75349193.7755944,Healthcare,ETF,Buy,Germany,1.870736670220079
8.85273149065472,108747.8837159347,0.4999291405423354,0.2567642251775636,0.07066041289942178,0.021457818383409863,86310165.38774405,Technology,ETF,Buy,Canada,2.8944560556886034
5.570890510693167,93780.68382304357,0.3749592266030283,0.37886547685519223,0.053534776806165675,0.01154664186196774,109146485.6217353,Utilities,ETF,Sell,USA,1.9135387341001795
6.135565640180599,96535.47401102046,0.5604515326355367,0.17737413718259304,0.06353233467083211,0.015107502270666968,141964429.49093494,Healthcare,Bond,Buy,Germany,2.106801211860234
5.954001763493203,96407.96367215402,0.5882333062323409,0.3566017925025007,0.019648696695621116,0.03377608871859951,97238353.30677037,Finance,ETF,Sell,Germany,2.0699923636847246
5.651391251305798,104474.6218847222,0.45479096671669195,0.2039312551761198,0.021174586205241954,0.018471946929230983,111822722.35847865,Finance,Bond,Buy,UK,1.9551979307958833
4.684730755359654,98525.25160853987,0.4529957852240498,0.4544344435254065,0.004149732550990637,0.023654794881881082,97860570.6028304,Utilities,Stock,Sell,Canada,1.6818071956727831
5.758969220493268,106238.71036336866,0.5265878229652049,0.45827597770664663,0.03220675351957297,0.016746700863158083,138844911.895126,Technology,Stock,Buy,Germany,2.022074079933779
4.227174785462428,96632.54687878066,0.45632802639594044,0.2189148817125306,0.0559744661333675,0.009548485505734217,65055566.66069489,Finance,ETF,Sell,Germany,1.49281524185802
4.763181393259991,101394.97081111901,0.49338673853741777,0.19199750158529622,0.08579349139973289,0.019148708766020473,101892420.89338715,Finance,Stock,Buy,USA,1.6913948789190254
4.514636452170897,95823.26473370122,0.7099721789166515,0.2645215888264925,0.06669274474586807,0.018671977198569473,67489119.32875878,Finance,Stock,Sell,UK,1.6225028186525015
5.081874139386323,110725.74563886694,0.47529742992540036,0.1962126340720595,0.04353963233997515,0.018000608806658144,49868568.58926567,Technology,ETF,Buy,Germany,1.7779121411972276
7.314658566673509,94062.00790485243,0.4641659847978778,0.36895353731668146,0.09531201143941379,0.01942679582246804,105949241.06235632,Technology,Stock,Buy,USA,2.451856050149377
3.132734807408252,101549.10355113514,0.4352458194364841,0.4304258738193142,0.0719245200575832,0.021321341358228184,102789955.92294918,Utilities,ETF,Buy,Germany,1.2268557752979032
5.686260190374513,103168.8844046605,0.5744191971499937,0.3692368523644868,0.09301652028625501,0.01924941524373097,94303261.24515598,Utilities,ETF,Sell,Germany,1.9822578561463808
3.3872841288103483,102068.99548725749,0.4818775826781897,0.4297401788997398,0.05275879732721657,0.013679969160263181,97876118.19920494,Finance,Stock,Buy,Germany,1.3238969531803793
4.528068134210566,99073.56170561146,0.4350626961678574,0.2587968648829897,0.02589042747931396,0.022430923957809695,161965988.68142515,Technology,Stock,Buy,USA,1.6053791233895929
6.088950596967366,99350.89650133287,0.6321304032273012,0.16252678828354433,0.005282668636472199,0.010253141223387883,94836497.23937131,Healthcare,Stock,Buy,Canada,2.08843429964622
5.064280019095463,100219.05735989555,0.6419603004513638,0.3951803789590369,0.07260848514838505,0.009748212713578999,110202487.2250015,Finance,Stock,Sell,Germany,1.8414677177510006
3.922255222070694,99264.98999185755,0.4399576434261295,0.24418980205662155,0.012130299800553412,0.02369590247350784,87012703.60772239,Utilities,Stock,Buy,Germany,1.4251909422874545
4.284696290740031,104819.39558397455,0.3133460048639384,0.36850833009165307,0.03027751282719672,0.022535101360676785,105904651.50081207,Technology,Bond,Sell,Canada,1.5393076211647372
5.679597748934675,111052.61500795676,0.6007513689836922,0.2082575767927063,0.05324709078838974,0.01971302317462982,95235326.49888764,Utilities,Stock,Buy,Germany,1.9954616661719902
4.2696333682828636,97212.54107496083,0.4315370174239996,0.13249185392266907,0.056441658777974774,0.01302275747622464,91789630.3454054,Utilities,Bond,Sell,UK,1.5080673094977137
5.216458589581975,93150.9851021046,0.5790625599162769,0.4970327181951054,0.06005831969871361,0.016460445296629624,136377970.6440065,Technology,ETF,Sell,Germany,1.8766643889114667
5.045571839903814,99558.58975824373,0.3029896182288164,0.16248060317223972,0.016625533034970063,0.01868626626156748,123543699.26368678,Finance,Stock,Buy,UK,1.728514173650577
4.348399652394183,112898.5466882716,0.5892597338299309,0.4953683975853924,0.037973740482164876,0.012020530157129434,102734932.9479846,Technology,Stock,Sell,Canada,1.657945293960322
7.143944089325325,95981.62716015134,0.3788828070719219,0.49091197302657896,0.06171942271169667,0.016304856709883835,53915761.281120665,Finance,Stock,Sell,USA,2.3815451630336866
5.633919022318011,108195.58402722033,0.5730764119066525,0.41752724156321586,0.09698188646337848,0.0232616516908834,92779815.5349486,Utilities,ETF,Buy,Canada,1.9944194785034055
2.974857413342393,108388.5040703822,0.5014273067836434,0.3637691848327991,0.07276311376996887,0.027136526821446082,154060551.28810167,Technology,Bond,Sell,Germany,1.23966132663745
5.186454314769428,97232.05879146003,0.4046060580603355,0.3311228201004339,0.09226037570939578,0.017902826236707248,95386766.66720584,Healthcare,Bond,Sell,UK,1.8188669540130353
4.338213535231612,102844.91539592638,0.45929636870732193,0.4464406181511339,0.07622120583141771,0.023782441771580492,122064351.44107316,Finance,Stock,Sell,USA,1.6057891222619864
5.852433334796224,108141.9831156427,0.56863184569567,0.2157758086477952,0.059171696889240046,0.010429699647062664,128838848.03905201,Healthcare,Stock,Sell,Germany,2.0217966452183154
4.2074792615673,98104.36129506257,0.5105894453115234,0.2870724849939508,0.019202336913634457,0.023297256205568058,104379278.31711951,Finance,Stock,Buy,USA,1.529675040779536
4.885263558533101,98982.09819948819,0.5584412980472484,0.34775598774660077,0.06666856518925131,0.015980257926362595,83163567.36263695,Technology,Stock,Sell,USA,1.7564449042911459
5.504987278980457,97091.59543025678,0.6976440584515485,0.26447619034779646,0.06233795659599071,0.02153672808353985,51293753.364342235,Healthcare,ETF,Sell,Germany,1.911859916336699
5.865755194170122,94926.21634653567,0.34357583882889486,0.27099458163610723,0.06024691704572665,0.018761237908801454,113683264.17217909,Technology,Stock,Buy,Canada,1.980732216351847
3.7997035929442236,96753.61227466997,0.6617212574968624,0.23211386700083378,0.04897858679882408,0.026602070048919173,83704879.94352904,Finance,ETF,Buy,Germany,1.4191408426716323
4.665498764159052,93880.29866618871,0.5104355937523213,0.32569272667381444,0.052865660398927566,0.01562782175830041,103523009.03775385,Finance,Stock,Sell,Germany,1.672197566228185
4.5250546888390435,100170.41734129612,0.4101215951676872,0.44022981120604643,0.03344425271181041,0.023138031487809158,75003593.20821272,Finance,Bond,Buy,Canada,1.6362158536754015
4.346670767426288,96150.1338447068,0.366968637426101,0.18061135120252514,0.05193126926423032,0.018602462683517333,94695249.19059595,Finance,Bond,Buy,UK,1.5463081373035352
6.765454240281096,101168.92955895374,0.48108796092229666,0.47377321550137663,0.019755590567847828,0.01920847260995168,100674381.09802106,Utilities,Stock,Buy,Germany,2.2915750435556723
5.404981710960955,92220.52176898187,0.5921650111924459,0.37563506149929193,0.08051743973603769,0.019080730534203953,105371871.62088595,Finance,Stock,Buy,USA,1.905041513679602
3.7391160456649546,101654.40116107228,0.4872450879622466,0.42930928507201205,0.018577695469870783,0.015771634477529436,77703556.25295171,Healthcare,ETF,Buy,Germany,1.4028051801438335
5.917861947054776,104167.64480804463,0.6511154930247347,0.32247627705200466,0.008496628988946642,0.01992950517046664,123938218.97522704,Finance,Stock,Buy,Germany,2.0727287191371917
7.122156197012633,90031.32178714272,0.35488243099484407,0.41180668056962544,0.04362460263571574,0.019686758889390893,88062104.30536057,Technology,Stock,Buy,USA,2.3597635362902527
6.032465260551147,101870.28284923786,0.49879110521539455,0.10648015893578688,0.06583074395060619,0.021206201242033648,66510610.7909351,Utilities,Stock,Buy,Canada,2.0505347830396867
3.4806300340459866,106138.34496236646,0.3747606555586881,0.42735216991181413,0.04377168249335414,0.020422525728464314,97819531.60073072,Healthcare,Bond,Buy,UK,1.3124269366892825
4.5157659271337485,93951.79490654398,0.5363631882624967,0.11605554363414661,0.027675413195130862,0.02398997274806118,100687506.1805292,Utilities,ETF,Sell,UK,1.603024846058079
6.2669111491866225,108362.86193418852,0.5886887390097301,0.455965350545145,0.055817118389044074,0.024617543080236844,103211788.66343519,Utilities,Bond,Sell,USA,2.1999694793635034
4.292330534381219,102095.09504683023,0.4579238206318947,0.4967850988954573,0.034700233541219996,0.014746883390860995,127242648.07370159,Utilities,ETF,Sell,Canada,1.5944245794522203
5.443819428146228,96474.94072120795,0.23957861433728656,0.21762698487071114,0.0932867690126633,0.024343862502953856,95271023.26528281,Technology,Bond,Sell,Germany,1.8430602294892915
5.774634053429336,99721.15461171146,0.5198948146796495,0.18412742251431746,0.09226451396035722,0.014068317864450728,97607607.51262458,Utilities,Stock,Sell,Germany,1.9789988754345942
4.073069528421917,102791.63456260861,0.543673855173351,0.40614534554321635,0.05023718199720955,0.022939279440688676,77936312.37533814,Utilities,Bond,Buy,Germany,1.532855748404936
4.9404746439382,100380.02695706206,0.5404294754961698,0.2012105363681013,0.03278839940182585,0.023098693923514345,116411070.05775794,Finance,Bond,Buy,Germany,1.7467904355283825
1.7587326599309274,102693.77996223184,0.6235782191822155,0.44622495326888145,0.07371324139566392,0.01044341554168748,103686181.28156208,Technology,ETF,Sell,Germany,0.8727067663834835
3.9756123586657104,95396.63203460317,0.3928946320350951,0.1411370368629907,0.003671294348306664,0.020464896232647047,91599445.45411675,Healthcare,ETF,Sell,USA,1.418948912959576
4.74743184860684,100846.80412018039,0.568021610545045,0.15038207855174332,0.04747690060436513,0.01765751943319842,61906506.13069072,Healthcare,Bond,Buy,Germany,1.6803549145824341
3.7522168180351505,92931.4275154751,0.6192507512477975,0.4916606220402463,0.03363233942703336,0.016206173710323124,128888243.90110175,Healthcare,ETF,Sell,Germany,1.4598548240526414
6.632411303931635,99443.86969325649,0.3221412415993483,0.36953555930800186,0.09205358851025547,0.026754261653495027,75446400.71087885,Technology,ETF,Buy,Canada,2.2084597998616196
3.5698586220393675,95480.46179267605,0.5319651825918977,0.43875488977158117,0.0012003027272682544,0.016731604296812905,88174439.81260589,Healthcare,ETF,Sell,Germany,1.3638559263887209
4.5599555133030165,96322.35028705117,0.44958201689923283,0.22973175094060722,0.05528148757183491,0.01596811535440975,107166890.22152007,Technology,ETF,Buy,UK,1.625622844533678
5.130740577286091,106180.46587605219,0.4918477326898354,0.37059349980824174,0.07406635810666261,0.02037847470002547,76068841.42766628,Finance,ETF,Sell,USA,1.8114931444265987
6.441273289066116,105456.55060297134,0.5347676483538336,0.3376967309234389,0.048501798752404124,0.023427948731492083,70129804.43493713,Finance,Bond,Buy,USA,2.197714958135197
3.5641378488205606,103045.69060453589,0.4512771435886448,0.3412600480491788,0.008540303016272167,0.019291757069949365,57521048.3459867,Technology,ETF,Sell,USA,1.3591843429610135
6.16316375215496,94538.4361766371,0.4324291920838388,0.37301298381508863,0.09724613900279022,0.02583185272834626,114419939.05811271,Healthcare,Stock,Sell,UK,2.0854131869810306
5.010233061019587,98417.95775152599,0.5034152417488025,0.3301436692516394,0.0518010431376098,0.022654878309820454,89096275.10547356,Technology,Bond,Buy,Germany,1.7670375821011644
4.018491348952049,106065.48849989592,0.39127540611371975,0.2716249477210664,0.06141862443190114,0.00910894340134285,158545401.8494666,Technology,Bond,Buy,USA,1.4948552039998375
5.46210347426327,100708.58456819953,0.39141748711148144,0.21036907775221875,0.023660978270750734,0.01735266518246496,80112898.68738253,Utilities,Bond,Sell,UK,1.8655874818559333
5.19905969557347,111596.64769990847,0.5679373282956504,0.4074325323652809,0.04834980851068038,0.017190789503241505,81570979.53142157,Technology,ETF,Sell,Canada,1.8941387681131228
4.399783122841205,101966.58919697187,0.3851205964841344,0.19050897200127448,0.04291494919583219,0.022396804767147113,88692140.59429197,Utilities,Stock,Buy,Germany,1.5694230998823748
5.069802084990019,100960.24558245015,0.5666312500909212,0.3769417224617657,0.007489584200198374,0.006875914718129442,104862693.10276978,Finance,ETF,Buy,UK,1.79956110943002
4.61468640313824,98454.41767898749,0.5462591292853951,0.19333312905973066,0.010616035354746723,0.03274504854358861,90595933.22429377,Utilities,Bond,Buy,Germany,1.6223414300554164
5.113517345251248,100667.70452391141,0.32741932712094035,0.35013206798178154,0.08374725196187746,0.022655130474471052,112246644.28005025,Technology,Bond,Sell,Canada,1.791402733116747
5.6621306745210465,99237.65081809727,0.4322435347664345,0.3988313068516116,0.023981995220659025,0.020744384019588457,80428232.20022692,Finance,Bond,Sell,UK,1.9467346025100598
6.586016816145352,103540.54338344296,0.6194109403047372,0.1874855555626157,0.019495827149863056,0.02590783858209573,72368165.63072838,Utilities,Bond,Buy,Germany,2.2446062262289437
3.762184501173151,104783.51158397293,0.40188344688603184,0.12397732034452331,0.05049114512501393,0.031718270264063125,64035705.21181785,Technology,ETF,Sell,UK,1.3692830150912492
7.133033374656266,96070.05269746025,0.45355957376906125,0.15238949719766964,0.0768747131362513,0.024353733222942018,55528516.641256064,Finance,Stock,Sell,USA,2.339301456351674
3.047912200477498,93343.8352322111,0.5462060893251897,0.3423987869084102,0.006194651857898793,0.0247440654823581,89638619.61049886,Utilities,Stock,Buy,Germany,1.1937325929750975
4.848214904964417,90818.97313448352,0.5783390509282595,0.43977856249029423,0.057680791963825584,0.020653450122321913,93980393.75213556,Technology,Bond,Sell,UK,1.7480455660359282
5.588317206484577,102539.95663456272,0.47484611139555044,0.11799872849416976,0.011921044284057337,0.01929237123316526,87371259.45033634,Technology,Stock,Buy,USA,1.9171031314193445
5.2809918677350325,94483.16696913063,0.44024898053083583,0.3936605036166585,0.003646105082561846,0.017621022779975494,124868115.94374324,Healthcare,Bond,Buy,Canada,1.865928599899828
4.377300480179406,89235.54703523759,0.6422369861698508,0.23652745838002087,0.00527439521622174,0.01586944004142729,124560604.19216269,Healthcare,Bond,Sell,Germany,1.5885964691145895
4.791877749642725,101942.89302265483,0.673889966379758,0.291411347967809,0.08341641082084414,0.016564929501502512,93303940.25110996,Utilities,Stock,Sell,Germany,1.7478858934477104
4.506999065341168,112464.99758716395,0.5978858050781796,0.47154381993822625,0.011797248362806156,0.013247220178285085,64121577.73616074,Utilities,Bond,Buy,Canada,1.679846947574766
4.410635243055788,99969.64544230053,0.5085318142565024,0.2327886018943382,0.004515136441229195,0.019620642746574882,88665897.83889894,Utilities,Stock,Buy,USA,1.5929433651922866
5.849602097021025,104192.45387225821,0.4191734278359074,0.2861347735757944,0.04378998871429123,0.011576662113868066,88003572.12165877,Technology,Bond,Buy,Canada,1.9992724202457293
5.357015485965047,100409.14679273783,0.4169555593443435,0.10547296590427245,0.08439934719420249,0.020954582620718552,86857300.75443885,Utilities,Stock,Sell,Germany,1.8402069581470677
4.307090404739346,99505.55173404429,0.5522514105265758,0.13263948800193537,0.026240837648930194,0.01981834695978829,86045621.9220351,Technology,Bond,Buy,UK,1.5498339226929896
5.899599875433251,104595.38241493884,0.5418398220888684,0.20343663645391363,0.04217126175259164,0.02073467649193344,86930742.08550386,Utilities,Stock,Buy,USA,2.028086735640189
5.307299520876609,98548.62727905675,0.6401598592946429,0.11114089632842977,0.003992253256375123,0.01738934214990004,92269167.6820448,Technology,Bond,Buy,USA,1.8431624718370798
5.81286211883896,101336.96157035952,0.5650450092536139,0.3525501304193004,0.04490785141348759,0.03538430185090252,87289178.02368887,Technology,Bond,Buy,USA,2.000054255634005
5.629628841923612,101608.48903098007,0.3496919698240182,0.270559342720649,0.05776130806371337,0.026800579500901565,104166450.17251185,Healthcare,Bond,Sell,Canada,1.942106593888185
4.171004989077928,96659.54773178475,0.6051947617722919,0.3192580810912088,0.05709070537521448,0.013777287499576386,107207374.31809722,Finance,Stock,Sell,Canada,1.549446104030424
4.439818959803031,104960.21174768261,0.4001939372685587,0.1698588743585318,0.033242669217436516,0.021164340437134492,81787098.2563502,Technology,ETF,Buy,UK,1.5644602356589759
5.747293605123262,99125.20121652295,0.46160287280476486,0.21837281177464646,0.031553318066313556,0.016959969285313382,125421306.52014068,Utilities,Bond,Sell,UK,1.9827415853916266
5.610370265433465,96221.27420253577,0.5250200206251694,0.3655297899410901,0.010662361893659789,0.014927601366462932,80398753.96318772,Healthcare,Bond,Sell,USA,1.9566246298689334
4.979098406035852,102682.54921785202,0.6995667489783964,0.4861210894521599,0.03667983206462684,0.013299639644380325,67643987.72369325,Utilities,Stock,Sell,UK,1.8195796046329444
5.117327383308782,95507.66009104482,0.8109918556005361,0.12016670944088369,0.009949466887296466,0.02216108345379627,107615561.42730103,Utilities,Bond,Buy,Canada,1.8156444984684614
6.2776648957884245,100140.90578684564,0.5606723059136183,0.45615372834210643,0.07665959447120517,0.016593098824652132,83651837.3117132,Technology,Bond,Sell,UK,2.158139786660937
4.40842861116417,99954.40501677898,0.48168033812796124,0.33075248052448336,0.09662742977481859,0.02483913012012602,106425829.41514777,Technology,Bond,Sell,Canada,1.5982776970392516
5.547097381170038,105429.47782915788,0.553450564848055,0.3255678267022495,0.09700744566667069,0.024968911072652197,51926627.97798939,Finance,Bond,Buy,UK,1.9464282192173845
4.797807347566106,102373.49116439976,0.5887655425873837,0.30011141408310416,0.08650710993753939,0.026869571926057247,127849118.82966135,Technology,ETF,Buy,Germany,1.74500087241484
4.782318796772779,99874.86520627428,0.46793323744428084,0.12775763436167337,0.060079214933961914,0.015738066169629483,113445868.16080804,Technology,ETF,Sell,Canada,1.7129794481701046
6.09877685198719,104088.83149600144,0.6795211355912323,0.13595074069446428,0.070086569724388,0.02237682805346005,69990469.01673996,Finance,Bond,Sell,Germany,2.0803105042486094
5.82541634898803,106951.03774508656,0.5230070759191402,0.3403648022636344,0.02852058026804141,0.023162271083211505,70424457.52307428,Utilities,Bond,Buy,Canada,2.019115358274447
5.813509636000639,102789.05153175931,0.5497743089091395,0.23638342857422334,0.06307704201726207,0.017629109124480177,133445318.08195055,Finance,Bond,Buy,UK,2.002194153757138
6.305478807154329,100051.7630992169,0.5665924252054462,0.4669072266310723,0.04556495494398775,0.016141140213035626,85252401.93004084,Finance,ETF,Buy,Germany,2.1802936829663224
5.021003841632759,93440.81883824921,0.5421586610614456,0.2626362149437889,0.048201733977693256,0.028047603328879865,83316303.02534753,Finance,ETF,Buy,UK,1.7730238472315392
5.6819529712949635,94674.43168462314,0.5838940500469613,0.15731258348105645,0.0757776560375158,0.02113747937866027,54678958.11701434,Healthcare,Stock,Sell,Canada,1.9571808998332163
4.689733243406544,98473.87647822667,0.43827468134530767,0.3858875334008144,0.028191835559725167,0.02317983875355869,92984435.88796891,Utilities,Stock,Buy,Germany,1.6764233297257982
5.324166352488442,96952.43898920358,0.44416982460539695,0.21734136857640396,0.03180396116945199,0.015889619940860363,95445607.70328495,Healthcare,Bond,Sell,USA,1.8180833953334483
4.869856945632315,99065.14348507277,0.3899845767028305,0.3101881229423573,0.09246417911286367,0.013903577667389031,114309861.9353897,Healthcare,Bond,Sell,UK,1.7199818181251092
5.096995964992718,100283.24962448554,0.5439501230620226,0.3791331142020681,0.0056224294850972245,0.01715275112753945,72018431.43631049,Technology,ETF,Sell,Canada,1.80831857508462
5.595157025436913,102648.46377178366,0.5778936503512114,0.46010564448082814,0.04856342984133404,0.019379893063050015,69594264.15518782,Finance,Bond,Buy,Germany,1.9593277103927382
4.181779316766527,99647.50610970454,0.5457772866151885,0.4168764779206705,0.09128008004078618,0.014678899965913256,109019252.69552954,Finance,Bond,Buy,UK,1.5553972819116473
7.092387275685461,102432.508219131,0.6674492433347538,0.37054442714908964,0.061036300781815704,0.019950775956748084,120134601.4245413,Healthcare,ETF,Sell,Germany,2.4099101413876918
3.993982618500298,100322.3720740506,0.49944039811709534,0.3718532729580575,0.054640707421213214,0.0115574740596575,68576952.97764234,Technology,ETF,Sell,UK,1.4714427572110789
3.785811387212268,90122.66716823065,0.5668741655592513,0.4783698576128347,0.024974417922935522,0.01439976288765064,121630281.72599483,Technology,ETF,Sell,UK,1.446959191166244
6.158110873500068,95303.32303090623,0.39082991238606857,0.21832963899861443,0.03432754890644483,0.023354556241384376,100750836.82973643,Technology,ETF,Sell,UK,2.076763805309312
